,ISIN,Position Date,Aggregated short
1543,GB00BJL5BR07,2021-02-02 00:00:00,0.39
1544,GB00BJL5BR07,2021-02-03 00:00:00,0.54
1545,GB00BJL5BR07,2021-02-03 00:00:00,0.47
1546,GB00BJL5BR07,2021-02-03 00:00:00,0.39
1547,GB00BJL5BR07,2021-02-04 00:00:00,0.54
1548,GB00BJL5BR07,2021-02-04 00:00:00,0.47
1549,GB00BJL5BR07,2021-02-04 00:00:00,0.39
1550,GB00BJL5BR07,2021-02-05 00:00:00,0.48
1551,GB00BJL5BR07,2021-02-05 00:00:00,0.47
1552,GB00BJL5BR07,2021-02-05 00:00:00,0.39
1553,GB00BJL5BR07,2021-02-08 00:00:00,0.55
1554,GB00BJL5BR07,2021-02-08 00:00:00,0.47
1555,GB00BJL5BR07,2021-02-08 00:00:00,0.39
1556,GB00BJL5BR07,2021-02-09 00:00:00,0.61
1557,GB00BJL5BR07,2021-02-09 00:00:00,0.47
1558,GB00BJL5BR07,2021-02-09 00:00:00,0.39
1559,GB00BJL5BR07,2021-02-10 00:00:00,0.61
1560,GB00BJL5BR07,2021-02-10 00:00:00,0.47
1561,GB00BJL5BR07,2021-02-10 00:00:00,0.39
1562,GB00BJL5BR07,2021-02-11 00:00:00,0.59
1563,GB00BJL5BR07,2021-02-11 00:00:00,0.47
1564,GB00BJL5BR07,2021-02-11 00:00:00,0.39
1565,GB00BJL5BR07,2021-02-12 00:00:00,0.61
1566,GB00BJL5BR07,2021-02-12 00:00:00,0.47
1567,GB00BJL5BR07,2021-02-12 00:00:00,0.39
1568,GB00BJL5BR07,2021-02-15 00:00:00,0.61
1569,GB00BJL5BR07,2021-02-15 00:00:00,0.47
1570,GB00BJL5BR07,2021-02-15 00:00:00,0.39
1571,GB00BJL5BR07,2021-02-16 00:00:00,0.61
1572,GB00BJL5BR07,2021-02-16 00:00:00,0.47
1573,GB00BJL5BR07,2021-02-16 00:00:00,0.39
1574,GB00BJL5BR07,2021-02-17 00:00:00,0.58
1575,GB00BJL5BR07,2021-02-17 00:00:00,0.47
1576,GB00BJL5BR07,2021-02-17 00:00:00,0.39
1577,GB00BJL5BR07,2021-02-18 00:00:00,0.58
1578,GB00BJL5BR07,2021-02-18 00:00:00,0.47
1579,GB00BJL5BR07,2021-02-18 00:00:00,0.39
1580,GB00BJL5BR07,2021-02-19 00:00:00,0.46
1581,GB00BJL5BR07,2021-02-19 00:00:00,0.47
1582,GB00BJL5BR07,2021-02-19 00:00:00,0.39
1583,GB00BJL5BR07,2021-02-22 00:00:00,0.56
1584,GB00BJL5BR07,2021-02-22 00:00:00,0.47
1585,GB00BJL5BR07,2021-02-22 00:00:00,0.39
1586,GB00BJL5BR07,2021-02-23 00:00:00,0.64
1587,GB00BJL5BR07,2021-02-23 00:00:00,0.47
1588,GB00BJL5BR07,2021-02-23 00:00:00,0.39
1589,GB00BJL5BR07,2021-02-24 00:00:00,0.64
1590,GB00BJL5BR07,2021-02-24 00:00:00,0.47
1591,GB00BJL5BR07,2021-02-24 00:00:00,0.39
1592,GB00BJL5BR07,2021-02-25 00:00:00,0.54
1593,GB00BJL5BR07,2021-02-25 00:00:00,0.47
1594,GB00BJL5BR07,2021-02-25 00:00:00,0.39
1595,GB00BJL5BR07,2021-02-26 00:00:00,0.42
1596,GB00BJL5BR07,2021-02-26 00:00:00,0.47
1597,GB00BJL5BR07,2021-02-26 00:00:00,0.39
1598,GB00BJL5BR07,2021-03-01 00:00:00,0.47
1599,GB00BJL5BR07,2021-03-01 00:00:00,0.39
1600,GB00BJL5BR07,2021-03-02 00:00:00,0.47
1601,GB00BJL5BR07,2021-03-02 00:00:00,0.39
1602,GB00BJL5BR07,2021-03-03 00:00:00,0.47
1603,GB00BJL5BR07,2021-03-03 00:00:00,0.39
1604,GB00BJL5BR07,2021-03-04 00:00:00,0.47
1605,GB00BJL5BR07,2021-03-04 00:00:00,0.39
1606,GB00BJL5BR07,2021-03-05 00:00:00,0.47
1607,GB00BJL5BR07,2021-03-05 00:00:00,0.39
1608,GB00BJL5BR07,2021-03-08 00:00:00,0.47
1609,GB00BJL5BR07,2021-03-08 00:00:00,0.39
1610,GB00BJL5BR07,2021-03-09 00:00:00,0.47
1611,GB00BJL5BR07,2021-03-09 00:00:00,0.39
1612,GB00BJL5BR07,2021-03-10 00:00:00,0.52
1613,GB00BJL5BR07,2021-03-10 00:00:00,0.39
1614,GB00BJL5BR07,2021-03-11 00:00:00,0.52
1615,GB00BJL5BR07,2021-03-11 00:00:00,0.39
1616,GB00BJL5BR07,2021-03-12 00:00:00,0.6
1617,GB00BJL5BR07,2021-03-12 00:00:00,0.39
1618,GB00BJL5BR07,2021-03-15 00:00:00,0.6
1619,GB00BJL5BR07,2021-03-15 00:00:00,0.39
1620,GB00BJL5BR07,2021-03-16 00:00:00,0.6
1621,GB00BJL5BR07,2021-03-16 00:00:00,0.39
1622,GB00BJL5BR07,2021-03-17 00:00:00,0.76
1623,GB00BJL5BR07,2021-03-17 00:00:00,0.39
1624,GB00BJL5BR07,2021-03-18 00:00:00,0.84
1625,GB00BJL5BR07,2021-03-18 00:00:00,0.39
1626,GB00BJL5BR07,2021-03-19 00:00:00,0.95
1627,GB00BJL5BR07,2021-03-19 00:00:00,0.39
1628,GB00BJL5BR07,2021-03-22 00:00:00,0.75
1629,GB00BJL5BR07,2021-03-22 00:00:00,0.39
1630,GB00BJL5BR07,2021-03-23 00:00:00,0.75
1631,GB00BJL5BR07,2021-03-23 00:00:00,0.39
1632,GB00BJL5BR07,2021-03-24 00:00:00,0.75
1633,GB00BJL5BR07,2021-03-24 00:00:00,0.39
1634,GB00BJL5BR07,2021-03-25 00:00:00,0.75
1635,GB00BJL5BR07,2021-03-25 00:00:00,0.39
1636,GB00BJL5BR07,2021-03-26 00:00:00,0.69
1637,GB00BJL5BR07,2021-03-26 00:00:00,0.39
1638,GB00BJL5BR07,2021-03-29 00:00:00,0.69
1639,GB00BJL5BR07,2021-03-29 00:00:00,0.39
1640,GB00BJL5BR07,2021-03-30 00:00:00,0.58
1641,GB00BJL5BR07,2021-03-30 00:00:00,0.39
1642,GB00BJL5BR07,2021-03-31 00:00:00,0.58
1643,GB00BJL5BR07,2021-03-31 00:00:00,0.39
1644,GB00BJL5BR07,2021-04-01 00:00:00,0.44
1645,GB00BJL5BR07,2021-04-01 00:00:00,0.39
1646,GB00BJL5BR07,2021-04-02 00:00:00,0.44
1647,GB00BJL5BR07,2021-04-02 00:00:00,0.39
1648,GB00BJL5BR07,2021-04-05 00:00:00,0.44
1649,GB00BJL5BR07,2021-04-05 00:00:00,0.39
1650,GB00BJL5BR07,2021-04-06 00:00:00,0.52
1651,GB00BJL5BR07,2021-04-06 00:00:00,0.39
1652,GB00BJL5BR07,2021-04-07 00:00:00,0.42
1653,GB00BJL5BR07,2021-04-07 00:00:00,0.39
1654,GB00BJL5BR07,2021-04-08 00:00:00,0.39
1655,GB00BJL5BR07,2021-04-09 00:00:00,0.39
1656,GB00BJL5BR07,2021-04-12 00:00:00,0.39
1657,GB00BJL5BR07,2021-04-13 00:00:00,0.39
1658,GB00BJL5BR07,2021-04-14 00:00:00,0.39
1659,GB00BJL5BR07,2021-04-15 00:00:00,0.39
1660,GB00BJL5BR07,2021-04-16 00:00:00,0.39
1661,GB00BJL5BR07,2021-04-19 00:00:00,0.39
1662,GB00BJL5BR07,2021-04-20 00:00:00,0.39
1663,GB00BJL5BR07,2021-04-21 00:00:00,0.39
1664,GB00BJL5BR07,2021-04-22 00:00:00,0.39
1665,GB00BJL5BR07,2021-04-23 00:00:00,0.39
1666,GB00BJL5BR07,2021-04-26 00:00:00,0.39
1667,GB00BJL5BR07,2021-04-27 00:00:00,0.39
1668,GB00BJL5BR07,2021-04-28 00:00:00,0.39
1669,GB00BJL5BR07,2021-04-29 00:00:00,0.39
1670,GB00BJL5BR07,2021-04-30 00:00:00,0.39
1671,GB00BJL5BR07,2021-05-03 00:00:00,0.39
1672,GB00BJL5BR07,2021-05-04 00:00:00,0.39
1673,GB00BJL5BR07,2021-05-05 00:00:00,0.39
1674,GB00BJL5BR07,2021-05-06 00:00:00,0.39
1675,GB00BJL5BR07,2021-05-07 00:00:00,0.39
1676,GB00BJL5BR07,2021-05-10 00:00:00,0.39
1677,GB00BJL5BR07,2021-05-11 00:00:00,0.39
1678,GB00BJL5BR07,2021-05-12 00:00:00,0.57
1679,GB00BJL5BR07,2021-05-13 00:00:00,0.63
1680,GB00BJL5BR07,2021-05-14 00:00:00,0.63
1681,GB00BJL5BR07,2021-05-17 00:00:00,0.63
1682,GB00BJL5BR07,2021-05-18 00:00:00,0.63
1683,GB00BJL5BR07,2021-05-19 00:00:00,0.63
1684,GB00BJL5BR07,2021-05-20 00:00:00,0.59
1685,GB00BJL5BR07,2021-05-21 00:00:00,0.59
1686,GB00BJL5BR07,2021-05-24 00:00:00,0.59
1687,GB00BJL5BR07,2021-05-25 00:00:00,0.59
1688,GB00BJL5BR07,2021-05-26 00:00:00,0.59
1689,GB00BJL5BR07,2021-05-27 00:00:00,0.59
1690,GB00BJL5BR07,2021-05-28 00:00:00,0.66
1691,GB00BJL5BR07,2021-05-31 00:00:00,0.66
1692,GB00BJL5BR07,2021-06-01 00:00:00,0.66
1693,GB00BJL5BR07,2021-06-02 00:00:00,0.8
1694,GB00BJL5BR07,2021-06-03 00:00:00,0.69
1695,GB00BJL5BR07,2021-06-04 00:00:00,0.7
1696,GB00BJL5BR07,2021-06-07 00:00:00,0.7
1697,GB00BJL5BR07,2021-06-08 00:00:00,0.7
1698,GB00BJL5BR07,2021-06-09 00:00:00,0.81
1699,GB00BJL5BR07,2021-06-10 00:00:00,0.81
1700,GB00BJL5BR07,2021-06-11 00:00:00,0.77
1701,GB00BJL5BR07,2021-06-14 00:00:00,0.77
1702,GB00BJL5BR07,2021-06-15 00:00:00,0.77
1703,GB00BJL5BR07,2021-06-16 00:00:00,0.77
1704,GB00BJL5BR07,2021-06-17 00:00:00,0.68
1705,GB00BJL5BR07,2021-06-18 00:00:00,0.68
1706,GB00BJL5BR07,2021-06-21 00:00:00,0.68
1707,GB00BJL5BR07,2021-06-22 00:00:00,0.68
1708,GB00BJL5BR07,2021-06-23 00:00:00,0.68
1709,GB00BJL5BR07,2021-06-24 00:00:00,0.68
1710,GB00BJL5BR07,2021-06-25 00:00:00,0.68
1711,GB00BJL5BR07,2021-06-28 00:00:00,0.68
1712,GB00BJL5BR07,2021-06-29 00:00:00,0.58
1713,GB00BJL5BR07,2021-06-30 00:00:00,0.58
1714,GB00BJL5BR07,2021-07-01 00:00:00,0.58
1715,GB00BJL5BR07,2021-07-02 00:00:00,0.58
1716,GB00BJL5BR07,2021-07-05 00:00:00,0.58
1717,GB00BJL5BR07,2021-07-06 00:00:00,0.58
1718,GB00BJL5BR07,2021-07-07 00:00:00,0.58
1719,GB00BJL5BR07,2021-07-08 00:00:00,0.58
1720,GB00BJL5BR07,2021-07-09 00:00:00,0.58
1721,GB00BJL5BR07,2021-07-12 00:00:00,0.61
1722,GB00BJL5BR07,2021-07-13 00:00:00,0.57
1723,GB00BJL5BR07,2021-07-14 00:00:00,0.49
1724,GB00BJL5BR07,2021-07-15 00:00:00,0.49
1725,GB00BJL5BR07,2021-07-16 00:00:00,0.49
1726,GB00BJL5BR07,2021-07-19 00:00:00,0.49
1727,GB00BJL5BR07,2021-07-20 00:00:00,0.49
1728,GB00BJL5BR07,2021-07-21 00:00:00,0.49
1729,GB00BJL5BR07,2021-07-22 00:00:00,0.49
1730,GB00BJL5BR07,2021-07-23 00:00:00,0.49
1731,GB00BJL5BR07,2021-07-26 00:00:00,0.55
1732,GB00BJL5BR07,2021-07-27 00:00:00,0.55
1733,GB00BJL5BR07,2021-07-28 00:00:00,0.55
1734,GB00BJL5BR07,2021-07-29 00:00:00,0.55
1735,GB00BJL5BR07,2021-07-30 00:00:00,0.41
1736,GB00BJL5BR07,2021-10-21 00:00:00,0.5
1737,GB00BJL5BR07,2021-10-22 00:00:00,0.5
1738,GB00BJL5BR07,2021-10-25 00:00:00,0.5
1739,GB00BJL5BR07,2021-10-26 00:00:00,0.5
1740,GB00BJL5BR07,2021-10-27 00:00:00,0.5
1741,GB00BJL5BR07,2021-10-28 00:00:00,0.5
1742,GB00BJL5BR07,2021-10-29 00:00:00,0.5
1743,GB00BJL5BR07,2021-11-01 00:00:00,0.5
1744,GB00BJL5BR07,2021-11-02 00:00:00,0.5
1745,GB00BJL5BR07,2021-11-03 00:00:00,0.5
1746,GB00BJL5BR07,2021-11-04 00:00:00,0.5
1747,GB00BJL5BR07,2021-11-05 00:00:00,0.5
1748,GB00BJL5BR07,2021-11-08 00:00:00,0.5
1749,GB00BJL5BR07,2021-11-09 00:00:00,0.5
1750,GB00BJL5BR07,2021-11-10 00:00:00,0.5
1751,GB00BJL5BR07,2021-11-11 00:00:00,0.5
1752,GB00BJL5BR07,2021-11-12 00:00:00,0.5
1753,GB00BJL5BR07,2021-11-15 00:00:00,0.5
1754,GB00BJL5BR07,2021-11-16 00:00:00,0.5
1755,GB00BJL5BR07,2021-11-17 00:00:00,0.5
1756,GB00BJL5BR07,2021-11-18 00:00:00,0.5
1757,GB00BJL5BR07,2021-11-19 00:00:00,0.5
1758,GB00BJL5BR07,2021-11-22 00:00:00,0.5
1759,GB00BJL5BR07,2021-11-23 00:00:00,0.5
1760,GB00BJL5BR07,2021-11-24 00:00:00,0.49
1761,GB00BJL5BR07,2021-12-02 00:00:00,0.5
1762,GB00BJL5BR07,2021-12-03 00:00:00,0.5
1763,GB00BJL5BR07,2021-12-06 00:00:00,0.5
1764,GB00BJL5BR07,2021-12-07 00:00:00,0.5
1765,GB00BJL5BR07,2021-12-08 00:00:00,0.5
1766,GB00BJL5BR07,2021-12-09 00:00:00,0.5
1767,GB00BJL5BR07,2021-12-10 00:00:00,0.5
1768,GB00BJL5BR07,2021-12-13 00:00:00,0.5
1769,GB00BJL5BR07,2021-12-14 00:00:00,0.5
1770,GB00BJL5BR07,2021-12-15 00:00:00,0.5
1771,GB00BJL5BR07,2021-12-16 00:00:00,0.5
1772,GB00BJL5BR07,2021-12-17 00:00:00,0.5
1773,GB00BJL5BR07,2021-12-20 00:00:00,0.5
1774,GB00BJL5BR07,2021-12-21 00:00:00,0.5
1775,GB00BJL5BR07,2021-12-22 00:00:00,0.5
1776,GB00BJL5BR07,2021-12-23 00:00:00,0.5
1777,GB00BJL5BR07,2021-12-24 00:00:00,0.5
1778,GB00BJL5BR07,2021-12-27 00:00:00,0.5
1779,GB00BJL5BR07,2021-12-28 00:00:00,0.5
1780,GB00BJL5BR07,2021-12-29 00:00:00,0.5
1781,GB00BJL5BR07,2021-12-30 00:00:00,0.5
1782,GB00BJL5BR07,2021-12-31 00:00:00,0.5
1783,GB00BJL5BR07,2022-01-03 00:00:00,0.5
1784,GB00BJL5BR07,2022-01-04 00:00:00,0.5
1785,GB00BJL5BR07,2022-01-05 00:00:00,0.5
1786,GB00BJL5BR07,2022-01-06 00:00:00,0.5
1787,GB00BJL5BR07,2022-01-07 00:00:00,0.5
1788,GB00BJL5BR07,2022-01-10 00:00:00,0.5
1789,GB00BJL5BR07,2022-01-11 00:00:00,0.5
1790,GB00BJL5BR07,2022-01-12 00:00:00,0.49
1791,GB00BJL5BR07,2022-01-13 00:00:00,0.49
1792,GB00BJL5BR07,2022-01-14 00:00:00,0.49
1793,GB00BJL5BR07,2022-01-17 00:00:00,0.49
1794,GB00BJL5BR07,2022-01-18 00:00:00,0.49
1795,GB00BJL5BR07,2022-01-19 00:00:00,0.49
1796,GB00BJL5BR07,2022-01-20 00:00:00,0.49
1797,GB00BJL5BR07,2022-01-21 00:00:00,0.49
1798,GB00BJL5BR07,2022-01-24 00:00:00,0.5
1799,GB00BJL5BR07,2022-01-25 00:00:00,0.5
1800,GB00BJL5BR07,2022-01-26 00:00:00,0.5
1801,GB00BJL5BR07,2022-01-27 00:00:00,0.5
1802,GB00BJL5BR07,2022-01-28 00:00:00,0.5
1803,GB00BJL5BR07,2022-01-31 00:00:00,0.5
1804,GB00BJL5BR07,2022-02-01 00:00:00,0.5
1805,GB00BJL5BR07,2022-02-02 00:00:00,0.5
1806,GB00BJL5BR07,2022-02-03 00:00:00,0.5
1807,GB00BJL5BR07,2022-02-04 00:00:00,0.5
1808,GB00BJL5BR07,2022-02-07 00:00:00,0.5
1809,GB00BJL5BR07,2022-02-08 00:00:00,0.5
1810,GB00BJL5BR07,2022-02-09 00:00:00,0.5
1811,GB00BJL5BR07,2022-02-10 00:00:00,0.5
1812,GB00BJL5BR07,2022-02-11 00:00:00,0.5
1813,GB00BJL5BR07,2022-02-14 00:00:00,0.5
1814,GB00BJL5BR07,2022-02-15 00:00:00,0.5
1815,GB00BJL5BR07,2022-02-16 00:00:00,0.5
1816,GB00BJL5BR07,2022-02-17 00:00:00,0.5
1817,GB00BJL5BR07,2022-02-18 00:00:00,0.5
1818,GB00BJL5BR07,2022-02-21 00:00:00,0.5
1819,GB00BJL5BR07,2022-02-22 00:00:00,0.5
1820,GB00BJL5BR07,2022-02-23 00:00:00,0.5
1821,GB00BJL5BR07,2022-02-24 00:00:00,0.5
1822,GB00BJL5BR07,2022-02-25 00:00:00,0.5
1823,GB00BJL5BR07,2022-02-28 00:00:00,0.5
1824,GB00BJL5BR07,2022-03-01 00:00:00,0.5
1825,GB00BJL5BR07,2022-03-02 00:00:00,0.5
1826,GB00BJL5BR07,2022-03-03 00:00:00,0.5
1827,GB00BJL5BR07,2022-03-04 00:00:00,0.5
1828,GB00BJL5BR07,2022-03-07 00:00:00,0.5
1829,GB00BJL5BR07,2022-03-08 00:00:00,0.5
1830,GB00BJL5BR07,2022-03-09 00:00:00,0.5
1831,GB00BJL5BR07,2022-03-10 00:00:00,0.5
1832,GB00BJL5BR07,2022-03-11 00:00:00,0.5
1833,GB00BJL5BR07,2022-03-14 00:00:00,0.5
1834,GB00BJL5BR07,2022-03-15 00:00:00,0.5
1835,GB00BJL5BR07,2022-03-16 00:00:00,0.5
1836,GB00BJL5BR07,2022-03-17 00:00:00,0.5
1837,GB00BJL5BR07,2022-03-18 00:00:00,0.44
1838,GI000A0F6407,2013-04-24 00:00:00,0.5
1839,GI000A0F6407,2013-04-25 00:00:00,0.5
1840,GI000A0F6407,2013-04-26 00:00:00,0.5
1841,GI000A0F6407,2013-04-29 00:00:00,0.5
1842,GI000A0F6407,2013-04-30 00:00:00,0.5
1843,GI000A0F6407,2013-05-01 00:00:00,0.5
1844,GI000A0F6407,2013-05-02 00:00:00,0.5
1845,GI000A0F6407,2013-05-03 00:00:00,0.5
1846,GI000A0F6407,2013-05-06 00:00:00,0.5
1847,GI000A0F6407,2013-05-07 00:00:00,0.5
1848,GI000A0F6407,2013-05-08 00:00:00,0.5
1849,GI000A0F6407,2013-05-09 00:00:00,0.5
1850,GI000A0F6407,2013-05-10 00:00:00,0.5
1851,GI000A0F6407,2013-05-13 00:00:00,0.5
1852,GI000A0F6407,2013-05-14 00:00:00,0.5
1853,GI000A0F6407,2013-05-15 00:00:00,0.5
1854,GI000A0F6407,2013-05-16 00:00:00,0.48
1855,GI000A0F6407,2013-12-19 00:00:00,0.55
1856,GI000A0F6407,2013-12-20 00:00:00,0.55
1857,GI000A0F6407,2013-12-23 00:00:00,0.55
1858,GI000A0F6407,2013-12-24 00:00:00,0.55
1859,GI000A0F6407,2013-12-25 00:00:00,0.55
1860,GI000A0F6407,2013-12-26 00:00:00,0.55
1861,GI000A0F6407,2013-12-27 00:00:00,0.55
1862,GI000A0F6407,2013-12-30 00:00:00,0.67
1863,GI000A0F6407,2013-12-31 00:00:00,0.67
1864,GI000A0F6407,2014-01-01 00:00:00,0.67
1865,GI000A0F6407,2014-01-02 00:00:00,0.67
1866,GI000A0F6407,2014-01-03 00:00:00,0.67
1867,GI000A0F6407,2014-01-06 00:00:00,0.67
1868,GI000A0F6407,2014-01-07 00:00:00,0.67
1869,GI000A0F6407,2014-01-08 00:00:00,0.67
1870,GI000A0F6407,2014-01-09 00:00:00,0.67
1871,GI000A0F6407,2014-01-10 00:00:00,0.67
1872,GI000A0F6407,2014-01-13 00:00:00,0.67
1873,GI000A0F6407,2014-01-14 00:00:00,0.67
1874,GI000A0F6407,2014-01-15 00:00:00,0.67
1875,GI000A0F6407,2014-01-16 00:00:00,0.67
1876,GI000A0F6407,2014-01-17 00:00:00,0.67
1877,GI000A0F6407,2014-01-20 00:00:00,0.67
1878,GI000A0F6407,2014-01-21 00:00:00,0.67
1879,GI000A0F6407,2014-01-22 00:00:00,0.67
1880,GI000A0F6407,2014-01-23 00:00:00,0.67
1881,GI000A0F6407,2014-01-24 00:00:00,0.67
1882,GI000A0F6407,2014-01-27 00:00:00,0.67
1883,GI000A0F6407,2014-01-28 00:00:00,0.67
1884,GI000A0F6407,2014-01-29 00:00:00,0.67
1885,GI000A0F6407,2014-01-30 00:00:00,0.67
1886,GI000A0F6407,2014-01-31 00:00:00,0.67
1887,GI000A0F6407,2014-02-03 00:00:00,0.67
1888,GI000A0F6407,2014-02-04 00:00:00,0.67
1889,GI000A0F6407,2014-02-05 00:00:00,0.67
1890,GI000A0F6407,2014-02-06 00:00:00,0.67
1891,GI000A0F6407,2014-02-07 00:00:00,0.67
1892,GI000A0F6407,2014-02-10 00:00:00,0.49
1893,GI000A0F6407,2017-09-15 00:00:00,0.54
1894,GI000A0F6407,2017-09-18 00:00:00,0.54
1895,GI000A0F6407,2017-09-19 00:00:00,0.54
1896,GI000A0F6407,2017-09-20 00:00:00,0.54
1897,GI000A0F6407,2017-09-21 00:00:00,0.54
1898,GI000A0F6407,2017-09-22 00:00:00,0.49
1899,GI000A0F6407,2018-05-11 00:00:00,0.71
1900,GI000A0F6407,2018-05-14 00:00:00,0.71
1901,GI000A0F6407,2018-05-15 00:00:00,0.71
1902,GI000A0F6407,2018-05-16 00:00:00,0.71
1903,GI000A0F6407,2018-05-17 00:00:00,0.3
1904,GI000A0F6407,2019-01-10 00:00:00,0.5
1905,GI000A0F6407,2019-01-11 00:00:00,0.5
1906,GI000A0F6407,2019-01-14 00:00:00,0.5
1907,GI000A0F6407,2019-01-15 00:00:00,0.5
1908,GI000A0F6407,2019-01-16 00:00:00,0.5
1909,GI000A0F6407,2019-01-17 00:00:00,0.5
1910,GI000A0F6407,2019-01-18 00:00:00,0.5
1911,GI000A0F6407,2019-01-21 00:00:00,0.5
1912,GI000A0F6407,2019-01-22 00:00:00,0.5
1913,GI000A0F6407,2019-01-23 00:00:00,0.5
1914,GI000A0F6407,2019-01-24 00:00:00,0.5
1915,GI000A0F6407,2019-01-25 00:00:00,0.5
1916,GI000A0F6407,2019-01-28 00:00:00,0.5
1917,GI000A0F6407,2019-01-29 00:00:00,0.5
1918,GI000A0F6407,2019-01-30 00:00:00,0.5
1919,GI000A0F6407,2019-01-31 00:00:00,0.5
1920,GI000A0F6407,2019-02-01 00:00:00,0.5
1921,GI000A0F6407,2019-02-04 00:00:00,0.5
1922,GI000A0F6407,2019-02-05 00:00:00,0.5
1923,GI000A0F6407,2019-02-06 00:00:00,0.5
1924,GI000A0F6407,2019-02-07 00:00:00,0.5
1925,GI000A0F6407,2019-02-08 00:00:00,0.5
1926,GI000A0F6407,2019-02-11 00:00:00,0.5
1927,GI000A0F6407,2019-02-12 00:00:00,0.5
1928,GI000A0F6407,2019-02-13 00:00:00,0.5
1929,GI000A0F6407,2019-02-14 00:00:00,0.5
1930,GI000A0F6407,2019-02-15 00:00:00,0.5
1931,GI000A0F6407,2019-02-18 00:00:00,0.5
1932,GI000A0F6407,2019-02-19 00:00:00,0.5
1933,GI000A0F6407,2019-02-20 00:00:00,0.5
1934,GI000A0F6407,2019-02-21 00:00:00,0.48
1935,GI000A0F6407,2022-07-29 00:00:00,0.5
1936,GI000A0F6407,2022-08-01 00:00:00,0.47
1937,GI000A0F6407,2022-08-02 00:00:00,0.47
1938,GI000A0F6407,2022-08-03 00:00:00,0.47
1939,GI000A0F6407,2022-08-04 00:00:00,0.47
1940,GI000A0F6407,2022-08-05 00:00:00,0.47
1941,GI000A0F6407,2022-08-08 00:00:00,0.47
1942,GI000A0F6407,2022-08-09 00:00:00,0.47
1943,GI000A0F6407,2022-08-10 00:00:00,0.47
1944,GI000A0F6407,2022-08-11 00:00:00,0.47
1945,GI000A0F6407,2022-08-12 00:00:00,0.47
1946,GI000A0F6407,2022-08-15 00:00:00,0.47
1947,GI000A0F6407,2022-08-16 00:00:00,0.47
1948,GI000A0F6407,2022-08-17 00:00:00,0.47
1949,GI000A0F6407,2022-08-18 00:00:00,0.47
1950,GI000A0F6407,2022-08-19 00:00:00,0.47
1951,GI000A0F6407,2022-08-22 00:00:00,0.47
1952,GI000A0F6407,2022-08-23 00:00:00,0.47
1953,GI000A0F6407,2022-08-24 00:00:00,0.47
1954,GI000A0F6407,2022-08-25 00:00:00,0.47
1955,GI000A0F6407,2022-08-26 00:00:00,0.47
1956,GI000A0F6407,2022-08-29 00:00:00,0.47
1957,GI000A0F6407,2022-08-30 00:00:00,0.47
1958,GI000A0F6407,2022-08-31 00:00:00,0.47
1959,GI000A0F6407,2022-09-01 00:00:00,0.47
1960,GI000A0F6407,2022-09-02 00:00:00,0.47
1961,GI000A0F6407,2022-09-05 00:00:00,0.47
1962,GI000A0F6407,2022-09-06 00:00:00,0.47
1963,GI000A0F6407,2022-09-07 00:00:00,0.47
1964,GI000A0F6407,2022-09-08 00:00:00,0.47
1965,GI000A0F6407,2022-09-09 00:00:00,0.47
1966,GI000A0F6407,2022-09-12 00:00:00,0.51
1967,GI000A0F6407,2022-09-12 00:00:00,0.47
1968,GI000A0F6407,2022-09-13 00:00:00,0.51
1969,GI000A0F6407,2022-09-13 00:00:00,0.47
1970,GI000A0F6407,2022-09-14 00:00:00,0.51
1971,GI000A0F6407,2022-09-14 00:00:00,0.47
1972,GI000A0F6407,2022-09-15 00:00:00,0.51
1973,GI000A0F6407,2022-09-15 00:00:00,0.47
1974,GI000A0F6407,2022-09-16 00:00:00,0.51
1975,GI000A0F6407,2022-09-16 00:00:00,0.47
1976,GI000A0F6407,2022-09-19 00:00:00,0.51
1977,GI000A0F6407,2022-09-19 00:00:00,0.47
1978,GI000A0F6407,2022-09-20 00:00:00,0.51
1979,GI000A0F6407,2022-09-20 00:00:00,0.47
1980,GI000A0F6407,2022-09-21 00:00:00,0.51
1981,GI000A0F6407,2022-09-21 00:00:00,0.47
1982,GI000A0F6407,2022-09-22 00:00:00,0.51
1983,GI000A0F6407,2022-09-22 00:00:00,0.47
1984,GI000A0F6407,2022-09-23 00:00:00,0.64
1985,GI000A0F6407,2022-09-23 00:00:00,0.47
1986,GI000A0F6407,2022-09-26 00:00:00,0.64
1987,GI000A0F6407,2022-09-26 00:00:00,0.47
1988,GI000A0F6407,2022-09-27 00:00:00,0.64
1989,GI000A0F6407,2022-09-27 00:00:00,0.47
1990,GI000A0F6407,2022-09-28 00:00:00,0.64
1991,GI000A0F6407,2022-09-28 00:00:00,0.47
1992,GI000A0F6407,2022-09-29 00:00:00,0.64
1993,GI000A0F6407,2022-09-29 00:00:00,0.47
1994,GI000A0F6407,2022-09-30 00:00:00,0.64
1995,GI000A0F6407,2022-09-30 00:00:00,0.47
1996,GI000A0F6407,2022-10-03 00:00:00,0.64
1997,GI000A0F6407,2022-10-03 00:00:00,0.47
1998,GI000A0F6407,2022-10-04 00:00:00,0.64
1999,GI000A0F6407,2022-10-04 00:00:00,0.47
2000,GI000A0F6407,2022-10-05 00:00:00,0.64
2001,GI000A0F6407,2022-10-05 00:00:00,0.47
2002,GI000A0F6407,2022-10-06 00:00:00,0.64
2003,GI000A0F6407,2022-10-06 00:00:00,0.47
